municipality,direct,true,hhsize,age_hh,male_hh,piped_water,no_piped_water,no_sewage,sewage_pub,sewage_priv,electricity,telephone,cellphone,internet,computer,washmachine,fridge,television,share_under15,share_elderly,share_adult,max_tertiary,max_secondary,share_female
1071027,.59574467,.25944933,-.53968024,-1.0415149,.10165744,-.066316053,.07084091,-.65175635,-.26730624,.26419425,.29147971,-.86748284,.67709917,-.21949096,-.058545996,-.15005335,.28891826,.1475336,.070793755,-.64295012,.35652801,.94863313,-1.171334,.32148346
1071028,.26190478,.57642066,.13581935,.0067143971,1.125326,.66791797,-.67047679,-.7433297,1.304358,-1.3032423,.079880655,-1.2616739,-.4640491,-1.2143939,-1.3651941,-.24822876,-.37148184,.11136422,.03414458,.078513257,-.078058638,-.97425365,-.37996686,-.94949383
1071029,,.21178696,-.058168888,-1.1927404,1.2861986,.46264836,-.45129216,-.72981137,.56943154,-.56182361,.5964492,-1.2304937,.61777401,-1.0136203,-.64895755,-.051178001,.38615003,.025448373,.5149281,-.82957977,-.0047148918,-.67865896,1.3101784,.015924752
1071030,.71621621,.66605687,.39564994,-.23021579,.83198559,-.38876745,.37030801,-.49004012,-.57543749,.5712986,-.28456378,-.96199596,-.47354487,-1.0037812,-.82876116,-.62929738,-.37135044,-1.119853,.61748886,-.77501935,-.16041824,-.44558588,-.42329627,-.1944959
1071031,.66796875,.78326392,3.1634936,-1.8485689,2.190083,-.14811891,.13672872,.28264007,-.59810996,.59790528,-1.9900372,-1.4418292,-1.9193318,-1.1385036,-1.1493331,-2.1709886,-2.4241829,-3.5257258,2.9819028,-1.8123764,-2.0806592,-.53734046,-.43704718,-.0036648866
1071032,.63157892,.50751311,.37138781,.4469116,-.59037393,.030058466,-.034285095,-.46504793,-.01490831,.013492977,-.54232585,-1.007213,-1.3106529,-.95444113,-1.0074904,-1.0893613,-.30304438,-1.5066462,.51102394,.39725822,-.82449919,-.26101255,-.27755466,-.88067538
1071034,.75824177,.59987479,.3361465,-.48343706,.53390068,-.40533623,.41280031,-.57228363,.20617291,-.19922192,.14319851,-.86079174,-.31850353,-.97143316,-.916017,-.42298415,.05041587,-.56047279,.68117994,-.50639272,-.40016654,-.43280372,-.93559062,.18336432
1071035,.60000002,.48847237,.55960357,-.25774142,.27586198,-1.452989,1.4410876,-.37048993,-.29724106,.29578975,-.29527158,-1.3196498,-.53597212,-.80251235,-1.0468876,-.68350983,-.1652001,-.59493375,.55352396,-.90449071,-.013801856,-.41446576,.34160873,-.54078114
1071037,.67567569,.39186183,-.0056153419,-.11944533,-1.2384579,-3.2075667,3.2124641,-.28773487,-.35312057,.35611859,-.21237707,-.99098933,-.34516326,-.91377181,-.65397775,-1.0828171,.0174926,-.37405679,-.056171652,-.42971447,.36211902,.54046357,-.51705885,-.21373643
1071039,,.69102299,.49375317,-1.8709718,2.353543,-.95409197,.92992365,.35910088,.065614261,-.066122301,.21106015,-1.4731561,-2.6494267,-1.2148515,-1.3186148,-2.0979028,-1.3576331,-1.9014925,1.2424639,-.83870316,-.85020036,-1.064801,.62424749,.047660876
1071040,.15625,.40553123,-.18368033,.34068662,-1.4781066,-.57291251,.57595789,-.54008526,.2905843,-.29442254,-.034846786,-.90119439,-.19371593,-.51636118,-.7158429,-.70954877,-.092764847,-.49382809,.045547985,.39487928,-.30276522,.047281407,-.2864399,.11497028
1071041,.77653629,.80368096,1.3368155,-1.4635825,2.721046,-.28318447,.28937697,2.1613986,-1.6964232,1.6962278,.12969771,-1.3880438,-1.4179882,-1.1330698,-1.3514957,-.78002852,-1.9391898,-1.391367,1.4132099,-1.1017867,-.80348825,-1.3941382,-2.051935,-.023853628
1071042,.45238096,.74230176,1.3004435,-1.0336163,1.9438159,.65210718,-.64982897,-.78072655,.93068719,-.9334411,.71128601,-1.5387808,-1.1679797,-1.1063396,-1.2811356,-1.7590719,-1.5600981,-2.0791833,1.877328,-1.0751169,-1.3319021,-.76778889,-.43332085,-.43530536
1071043,.48780489,.4870047,.83624107,-.017094977,.18143369,.15412061,-.15268777,-.4782137,.45756012,-.45628676,-2.185286,-1.3565675,-.24585073,-.66993088,-.69471884,-1.172251,-.87339771,-1.4309877,.64487988,-.42581934,-.4116478,.73978919,-.84747326,-.13161276
1071044,0,.58097553,1.2446384,-1.0003728,1.4209142,.29717046,-.29198402,-.42266479,.30207148,-.29908478,.56204742,-1.0659986,-.34603059,-.86272067,-.90472132,-1.2991571,-1.1152406,-.68023348,.76272207,-.56734669,-.44636214,-.29148757,-.46587867,-.15405589
1071045,,.48422116,.29459143,-1.0093807,.69614834,-.16076168,.17178336,-.52858561,-.32224157,.32707104,-.053779736,-1.4473736,-1.9754521,-1.192229,-1.2426152,-1.4262033,-.94053257,-2.1125965,.089905538,-.69850326,.38169095,-.97723001,.17814875,-1.0447121
1071046,.7027027,.50966513,-.39155689,1.2659335,1.2695955,-.1747274,.18574159,-.52340621,-.061199743,.065889396,.2936224,-.83728045,-.77785647,-1.0039713,-1.012284,-.38276687,-.10817676,-.26989889,-.32644048,2.1301885,-1.0573202,-.23981737,-.49841493,-.55561602
1071047,.597561,.71964097,1.4795722,-2.0121162,2.0488188,.67174399,-.66880232,-.44277883,.82634342,-.81997865,.26110309,-1.383615,-1.2468295,-1.1668531,-1.1709358,-1.7926021,-2.2555399,-2.6195381,2.4907076,-.96875048,-2.0831738,-.66480255,.57998908,-.62022114
1071048,,.28614646,-.42553797,.079600453,.47640315,-1.5093685,1.5196666,-.57187039,-.21934846,.22384933,.1222056,-.96367544,.18676642,.2477369,-.68505925,.32749519,.33401456,-.32016143,-.19613038,.046009049,.19704124,-.03941901,.038499441,-.79721755
1071049,,.8827883,3.6116242,-2.7026968,2.4164529,-.18505009,.19174238,.25983766,-1.2237991,1.2251397,-.036449678,-1.5372168,-1.487223,-.90098059,-1.4867759,-2.5303822,-3.6915722,-4.9594436,4.098093,-1.5631393,-3.4474573,-1.373912,-.82960325,.74669212
1071050,.41025642,.36393088,-1.2598535,.42848173,.64697647,-.65801114,.66876596,-.5615322,-.44497854,.44521073,.050818898,-.92099375,.1832016,-.86632293,-.83050543,-.15936223,.64866602,.12264834,-.86181295,.38373476,.682257,-.2743715,.23614778,-.22835043
1071051,.54761904,.41101357,-.31215397,-.2627151,-.56878734,-.42137316,.42814478,-.57191837,-.15515606,.15759394,.042031255,-.97907901,-.1456458,-.84922028,-.84369177,-.077654347,.29409826,-.69202995,-.094645932,-.026026288,.12135655,-.26095137,-.46412155,-.24945992
1071052,,.68012094,1.2917784,-1.2241527,1.461165,-.98713398,.99143809,1.0521299,-.19999343,.20087251,-.62864381,-1.0530717,-1.2080449,-.8498385,-.86469221,-1.1126207,-1.3704405,-1.3458395,1.5446132,-.90727985,-1.0784726,-.57659543,-.95482844,.18949124
1071054,.46052632,.39467666,-.62080282,.062451929,-.23910911,-3.2061658,3.1865091,.20999008,-.59501219,.59392321,.10896442,-1.1015393,-.65548527,-.94381678,-1.0574925,-.37475428,-.18221283,-.59612471,-.19396693,.19303316,.090006731,-.3666864,-.55856085,-.63530493
1071055,.37837836,.38740662,-.29972392,.18395244,-1.6524106,.33348465,-.32219777,-.67296785,-.20346484,.20620565,.24358137,-.6791079,.55793148,-.46009076,-.32176039,-.62539274,.3792955,.044659507,-.075721301,-.39998043,.35919508,.31123805,-.07270471,.063785583
1071057,.52173913,.64116311,1.7355468,.013926981,.69825637,.69079131,-.68441665,-.61964279,.13688503,-.13322476,.28535423,-.9856295,-.90082484,-.7792322,-.61980516,-1.3598635,-.53677744,-.8916418,1.2288573,-.54887486,-.98634869,-.090985417,-.37790167,.16954012
1071059,.22535211,.5293138,1.2176884,-1.6966332,-.34226149,.053148415,-.053276002,.0017529917,.32205179,-.33085549,-.70622712,-.97511142,-.3451446,-.68117225,-.22073872,-1.2481813,-.91499662,-1.2505779,1.4900041,-1.2101388,-.81932521,.47206134,-.96924943,.71482831
1071060,,.81602186,2.5376229,-.95893532,1.175772,.28671741,-.27545562,-.14881732,.48907816,-.48642474,.13835752,-1.4711695,-3.5111468,-1.242636,-1.3145801,-2.4955101,-3.0071476,-4.1154547,3.1806352,-.170624,-3.3990068,-1.1493843,-1.0355067,.091904499
1071061,.25,.36820999,.55077595,-.99945676,1.3618987,-.55946535,.5539996,-.35228056,.14483739,-.14126232,.061052043,-.99730748,-.64310855,-.69448537,-.71064532,-.46054146,-.48259389,-.52775073,.77370888,-.44072247,-.57108086,.0046278569,-1.1972703,.30809358
1071062,.13953489,.42580295,.29187065,-.90553385,.95901215,-.27907813,.28413013,-.65052068,.11070155,-.10672937,-1.6820003,-1.4434958,-.72796047,-.14568925,-1.2568947,-.73387945,-.5330562,-1.3638077,.83413136,-.80180782,-.36767673,-.65315205,-.41709152,-1.4513929
1071063,,.37836644,-.16983141,-1.2443107,1.3828636,.75298625,-.75988388,-.78062767,.47600436,-.47849742,.50450212,-1.246406,.19685009,-1.0000898,-.63253027,-.2894673,.039203882,-.68428093,.82786536,-1.004146,-.23919544,-.74748987,1.1894422,-.76197237
1071064,.54838711,.77073038,4.0380917,-1.5737646,.48331472,-4.4639888,4.4727015,2.1144106,-.6110239,.61413407,-2.4278805,-1.5243058,-1.9372134,-1.1071074,-1.2787751,-2.4024341,-3.2858069,-3.425364,3.2841556,-1.6208131,-2.5134511,-.081104152,.19213182,-.31298277
1071065,.69736844,.38339922,-.37060475,-1.7146943,-.061631523,.091689602,-.10236693,-.50230908,.19949763,-.2003231,.26675892,-1.1039282,-.17651969,-.77621144,-.35210755,-.51765245,-.075802051,-.65854394,.26903611,-1.3161848,.56754822,.45967075,-.2827349,-.022710074
1071066,,.8148495,3.1554761,-1.5249653,1.9590566,-.18302709,.17924966,.38846043,.16955122,-.16813311,-1.685696,-1.4935181,-1.6209656,-1.21714,-1.3866476,-2.1859038,-2.660655,-3.2435813,2.9907935,-1.376141,-2.3661656,-1.3559808,-1.7598624,.086345956
1071067,,.75300169,1.3631403,-1.7186692,1.9631853,.54959804,-.53819519,-.54754382,.56406194,-.55610335,.36044818,-1.5243486,-1.8165007,-1.205101,-1.2042465,-1.9951428,-2.2131383,-1.8257437,2.2147648,-1.0519506,-1.7186177,-1.0320896,.12732345,-.24136566
1071068,.55833334,.3121905,-.47648716,.17080115,-.20855275,-.20314242,.21414135,-.5543111,.23346429,-.22959739,-.61920309,-.96128887,.033626325,-.16012983,-.50916004,-.53241575,.075294472,-.71630573,-.62052029,-.020303553,.70833981,.99827164,-1.4218395,-.33874047
1071069,.69696969,.43744797,-.69419694,.47160298,-.18156324,-2.2012107,2.1857979,-.49163616,-.85744977,.85630363,.14146201,-.40607581,-.85695553,-.97103345,-1.0073093,.060791057,.24440247,-.52178854,-.19941755,.75066924,-.2840282,-.58708346,-.19779861,-.73190355
1071071,.29032257,.49566761,.16473031,.018601067,.10097405,-2.322346,2.3097301,-.26936769,-.52411723,.52185988,-.39526698,-.99693859,-1.1773537,-1.133777,-1.2013254,-.46942601,-.23705582,-.74674195,.62546992,.2645545,-.87004048,-.77218294,.56705302,-.91673493
1071072,,.63273615,1.5660448,-1.8646713,-.66944623,.57970858,-.56828958,-.36817923,.75145626,-.74491674,-.056116607,-1.2167715,-.54008007,-.84195793,-.74488103,-1.4592934,-1.9493698,-1.8119643,1.9036058,-1.2264627,-1.2593116,-.40958586,-1.290943,1.25975
1071073,,.5714286,1.2195075,-.96318901,.13363005,.64808565,-.65118206,-.65482867,1.0769813,-1.0764761,.50844008,-1.3361086,-.043814491,-.98934603,-.35495311,-1.1348416,-1.5024712,-.7689963,1.0792338,-.56843233,-.79379606,.60098857,-.65900707,.86506605
1071074,.078947373,.12326334,-.7694214,-1.130011,-1.4056563,.315557,-.30427974,-.73081791,.44033179,-.43765098,.70596701,-.52118695,.97781873,.074602701,.31318766,.94918817,.6386131,.38519028,-.29782036,-1.2502145,1.1781795,.77149135,-.48336861,-1.090639
1071075,.49655172,.58592772,.48055828,-.86381543,1.1713766,-1.4993453,1.504591,-.54195696,.55264324,-.55162436,.15419859,-1.308614,-.84040695,-1.051085,-1.1265163,-.56976223,-1.0239251,-.25800195,1.0988271,-.40036875,-.9337576,-.77638346,-2.4558525,.16880664
1071076,.73469388,.71745378,1.3252064,-1.2336713,2.0763361,-.19340962,.20441379,.14061236,.66322267,-.65934169,-.30984956,-1.4885191,-2.7015102,-1.207962,-1.1882007,-2.2420118,-1.6851958,-2.3251605,1.227652,-1.1302124,-.59033799,-.38879198,.84042317,-.70606273
1071077,,.56702149,.95951205,-.7285822,1.4543157,-.037248779,.038276732,-.29649362,-.83219254,.82795703,-.29331252,-1.1582936,-1.7061646,-1.0599867,-.7926529,-1.2854805,-.74169415,-1.6766442,1.0477879,-.61379051,-.76064426,-.31515175,.19990562,-.35512075
1071078,.33333334,.25941622,.13680868,-1.2566965,-1.0583234,.46434894,-.46437299,-.520239,1.076462,-1.0718374,.5693475,-.16853839,.75463027,.083702356,.54089761,-.61522049,-.85280496,-.017261054,.19164541,-1.2828606,.66049975,1.7942829,-2.4809515,1.3598105
1071079,.15294118,.22364941,.17475384,-1.0215932,1.2589502,-.01344362,.024544347,-.67597264,.54710692,-.53796041,.55706877,-1.1097827,.48405477,-.57137293,-.63207072,-.44745445,-.14979169,-.12931015,.6587792,-.71388865,-.23375061,-.47235441,-1.1333593,-.46588567
1071080,.92741936,.82724845,2.4915357,.059804358,2.1079559,.53509116,-.54709673,-.36230218,-.97023481,.96806347,-.98458946,-1.4392953,-2.7309401,-1.1665165,-1.3648717,-1.3287985,-1.3500518,-1.8383294,1.7309948,-.6640892,-1.4465815,-.87286347,.56614929,-1.260294
1071081,.47244096,.65651441,2.0671449,-1.7441038,1.0861572,.20829052,-.23471589,-.043986797,.13561861,-.14786096,-.23865634,-1.3517711,-.98581415,-1.1094689,-1.126791,-1.9125185,-1.7002375,-2.3851142,1.8410923,-1.2098138,-1.2363445,-.64784282,-.29613391,-.11099695
1071082,,.79441822,1.7314247,-2.3688126,3.0730813,-2.2241766,2.2145376,1.9226414,-.30962563,.30712247,-3.638351,-1.6072468,-1.6458249,-1.268132,-1.2149023,-1.8341376,-2.1029375,-3.3469224,2.4621201,-1.6019776,-1.621846,-.83525097,-1.1672499,-.30630431
1071083,,.61802256,-.40457284,-1.2436836,1.8097483,.13049579,-.11931782,-.52774179,-.93664747,.93235445,.29222935,-1.2655314,-.67742944,-1.0688394,-1.2010164,-.0073830388,-.18864736,-.38387883,.33754519,-.84903634,.19461724,-.92322898,-1.1324937,-.64412832
1071084,,.64295411,.80481297,-.63429224,.64009935,.46081495,-.46186128,-.5569796,.37512475,-.37352207,.00038948198,-1.4533346,-.82417333,-.7834565,-1.0316967,-1.2002361,-.93389773,-1.6802217,1.0813993,-.66236562,-.73610759,-.38982239,-.42264134,-.26018581
1071085,.39024389,.48762858,1.4156656,-1.1166819,1.7768122,.60727137,-.6627928,-.74665082,1.2876903,-1.2944236,.29421356,-1.4499947,-.0022914473,-1.13473,-1.3445804,-1.3027982,-.58946115,-.54645813,1.0081911,-1.2343336,-.28314945,-.70767516,.58939433,-.3002311
1071086,.39259258,.30518883,.73375183,-.49098107,1.043202,.060020678,-.058170255,-.64041543,.97937393,-.96920246,.1889305,-1.0218096,.11466262,-.72710216,-.63877755,-.42886707,.27873117,-.21633647,.56058502,-.3793183,-.35295534,.75820637,-.86055583,-.32923093
1071087,.41463414,.35039404,-.19680147,-.76369065,-1.491066,-.91818851,.89084262,-.3852641,-.2224016,.2169691,-.12493629,-1.097844,-.48431352,-.67839754,-1.039348,-1.0643555,-.2802653,-.63335687,.64952505,-.41336662,-.46918434,-.87662727,-.45752794,-.61747962
1071089,.2109375,.22892712,-.64695179,-.73408264,-1.2706695,-.64309609,.65056968,-.60252386,.47462261,-.47612241,.1561179,-.24001876,.80131865,.23792198,.33378714,-.19826499,.44703284,.18347456,-.21619464,-.83446187,.80885768,1.3236496,-1.4268926,.45767546
1071091,.41666666,.46677104,-.10204118,-.72294831,-.41455603,.69134307,-.67986417,-.75463551,.80898112,-.80088288,.70379126,-1.2191877,-.05821684,-.2832475,-.68444502,-1.0143191,-.59356469,-.44131669,.60960644,-.23778945,-.49894464,.61665165,-.2988019,.27007931
1071092,.65217394,.51594204,.13340528,-.46327242,1.0861472,.16490923,-.1588982,-.4603388,-.083149679,.086233258,-1.0259559,-1.3438096,-1.4329317,-1.029714,-.91082036,-.83751559,-.44963142,-1.3677076,.53361088,-.47287217,-.26526448,-.53416008,-.42519361,-.6807183
1071093,.93251532,.88164479,4.456512,-1.5066385,1.9962528,-.24931012,.24799374,1.2296398,-1.3793812,1.3786182,-.41480875,-.91925359,-2.7893035,-1.2398767,-1.5790453,-2.5209618,-3.801404,-4.0959768,3.7059121,-1.3058771,-3.198874,-1.4968667,-.82483828,.49792361
1071094,.60689652,.61801058,1.7797093,-1.6601461,1.1540028,.29026896,-.27900526,-.17720915,.65615124,-.65327567,-.17645878,-1.3790923,-.34768981,-1.0473779,-1.2200489,-1.2611511,-2.344837,-1.6316797,2.2549448,-1.0844263,-1.7410367,-1.1072775,-2.953208,.56032217
1071096,.46534654,.63836527,2.0908234,-.89525431,1.9690902,-.43849963,.43376383,.22378507,-.36649737,.3630954,-.67047,-1.380226,-1.9782246,-1.0667896,-1.0582319,-2.0367806,-1.7777718,-2.2200289,1.526996,-.92945802,-1.0486811,-.17504378,.36493534,-.55203784
1071097,.43478259,.40152174,-.53495818,.21515678,.14277788,-1.0143114,1.0131984,-.55687416,-.71635395,.71750474,.29009023,-.83493197,.043538459,-.75272459,-.77955818,.23641913,.38055283,-.17265885,-.3259989,.40304071,.094242424,-.057019904,-.22085696,-.5676015
1071099,,.63048035,.63627958,-.93357712,1.4180382,-1.0440363,1.0545839,.17904487,-1.3709214,1.3719904,.094319277,-1.114114,-.61828643,-1.0874108,-1.1126866,-.72571552,-.75612104,-.66181803,.80324262,-.79329699,-.33940682,-.86590743,-1.0488648,-.015243301
1071100,.71428573,.79173088,2.878406,-.35022703,2.4724669,-2.094305,2.0996552,.51203942,-.0020920248,.0041518104,-1.2438879,-1.3943967,-3.2229393,-1.2255174,-1.2342443,-2.3515513,-2.3001823,-2.6197703,1.7028431,-.78244752,-1.3483119,-.56895536,.71534854,.3417919
1071101,.10336538,.11866308,-.68524742,-.62788242,-1.6096531,-.30799007,.31448799,-.72832495,1.0154073,-1.0080271,.60752785,.61964768,1.2518893,1.4642179,1.6024003,.51437503,.7936058,.58157313,-1.0812238,-.97090548,1.8482708,2.901669,-2.7419333,.90949363
1071102,.375,.43922234,.316199,.66299403,-.12392803,-1.613142,1.6233845,-.55144966,-.82221049,.82268012,.11810452,-1.0507047,.2201312,-.37819213,-.48316446,-1.1069586,.071325108,-.19014542,.18799935,-.049747735,-.16665561,.45442069,.014703623,-.13047367
1071103,,.50198716,.59412766,.28655544,-.28066367,-1.019504,1.0163641,-.39223042,-.5519768,.55321532,.26122451,-1.2734597,-.47829702,-.53319925,-1.2211032,-1.2740339,-.50867522,-.56097722,.75555617,-.065419927,-.7820819,-.80327487,.61668462,-.46737459
1071104,.35714287,.49548647,-.93746746,-.78860307,1.6656318,-.32701886,.33150443,-.58887303,-1.5398488,1.5392375,.28536889,-1.2079215,-.13330387,-1.0408769,-1.0449134,-.069223084,-.2702806,-.12027339,-.11724655,-.38754916,.39443853,-.75475746,-.97910297,-.36744645
1071105,.58169937,.64586699,.75020295,1.7316618,.51706523,.33418381,-.32289654,-.56776172,.35000804,-.34611735,.026600044,-.91097528,.26235086,-.63912892,-.72344416,-1.358295,-.92270863,-.2063221,-.099923618,1.0132737,-.56001377,-.11083234,.5158692,-1.1644647
1071106,.68518519,.58628935,-.10745514,-.47165206,1.3640333,.05478251,-.047828827,-.39773184,.78829402,-.78634244,.21553035,-1.1288295,-.75810486,-1.0308894,-1.0737425,-.26554999,-.47022942,-.20392539,.2931059,-.26546204,-.13721882,-.60750276,-1.1128392,-.18636699
1071107,.69014084,.56128496,-.050570834,-.075593606,.091376297,-.69003111,.70076883,-.35544461,.26144734,-.2536054,-.84049743,-.78330266,-.30319539,-.60931545,-.79332417,-.12072054,-.053251475,-.22775094,.045342177,-.071065806,.0099354293,-.19755726,-.60439032,.042541374
1071108,.52380955,.38189533,-.59624451,-.26526964,.31780666,-.15971833,.16741602,-.61437201,.30184034,-.29731789,.44708732,-.99395072,.12866016,-.78408086,-.63668233,-.099514574,.24634795,-.085791856,-.18079682,.035018776,.18414865,.2199405,-1.0139604,.28919759
1071109,.25757575,.51153761,.59994096,-1.2650115,.47828385,.013892257,-.0027768614,-.40433112,.58673757,-.58456594,-1.3249002,-.85950243,-.12267812,-.5537594,-.48584932,-1.5052333,-1.2045017,-1.2197866,.93537706,-.75580001,-.5125168,.64377052,-1.8601371,.20126972
1071111,.91935486,.76372719,2.9369869,-1.8619852,1.7902548,-2.1974354,2.1991954,.20465216,-1.2563016,1.2555898,.48671708,-1.4538096,-1.5298522,-1.2133585,-1.5533346,-2.4679766,-3.6152227,-1.9159282,2.3507209,-1.0369475,-1.8873272,-1.6351644,-4.3992968,1.4322778
1071112,.9710145,.95604908,3.869221,-2.3123257,2.8593156,-2.6284325,2.6381299,1.8851947,-1.1686866,1.1696099,-1.3662241,-1.5931827,-2.9172039,-1.2305298,-1.6161727,-2.6083281,-3.8807786,-6.2058525,4.2011304,-1.6710864,-3.5021906,-1.6511003,-.71563631,.1881016
1071113,,.96121973,3.4762812,-2.934675,1.8104272,-.448843,.45971012,.64413309,-1.1134604,1.1161556,-.0063439277,-1.5936813,-2.8615797,-1.2393916,-1.64649,-2.6268885,-3.9014802,-5.3563242,3.7846935,-1.6972711,-3.043416,-1.6513311,-1.8172127,-.19470584
1071114,,.51775485,.82586557,-2.1080356,.65257186,-2.1246018,2.1112592,-.24451487,-1.5996702,1.5987893,-1.1256977,-1.4106418,.19894987,-.9599961,-.94616944,-.33410373,-.46481305,-1.4791147,1.7567689,-1.6348598,-.82875466,-1.0443655,-.10652291,-1.4211719
